17,12,4,Vvmkzaybcw 5558417 riixqlfjrlutepg MTDUJIWXPYAVTU
70,9,1,Tgjqobgmxd 1360251 ecoigtuoukjbymx EUNTCXGFBNWREC
95,16,2,Fphcswhnmb 9003738 ttiogdithrslevc LKEIJVSLUAXZEV
70,19,1,Lxlatcxfln 7016673 sizggmfoduqicga MFWRCRYZPRXWMO
21,9,3,Gngmwsokud 3809957 ltrxvqdwperjeqj HEOPWDUHCBHBTG
37,18,0,Mmvvsnizss 2202718 fpybykugbjlqiiu WCYURSRBETMBIQ
2,5,3,Lynojzmqwj 3419024 uhofmwuyushofmc BNUNECPGAYIMFV
6,9,1,Mnmjmxmbmi 8289493 bsgxsamrzbueufg SWUAVFQYCAUCKD
14,15,5,Ouluusovqh 8684657 ecrqmhkrgjaxieb OSCMMJFHKCQCWP
30,5,3,Xmesgnaanw 2676483 fubqmdrxjqqybny VEUCKMEZHEFJTL
2,11,2,Aahpowdrey 6949561 uwklmggqwepjbos MMTEPAQNLDPEOL
55,20,0,Kouwwnzrrl 1187216 cfwndwigdraikxe GKURLWCERSOCES
64,15,2,Qoypqsafak 3845774 lphkoqryesxvyks UYCZIBUTTUVLVI
81,19,3,Kxbapaxoug 7939697 evqsawkuobrsfrn LPKYVNRVUAAWAY
32,10,2,Uyeukhadjs 5543737 abyafidjfgwdfko CKKHLBZWWGPZNF
19,3,3,Ufugmtseem 2307898 zzmisxkmnnaabvk EKMUYEIQITIVUE
1,2,2,Jbglkwxrpr 3404470 ovhkgrfomtfapdw NZUERRSIDYGYWJ
35,14,3,Yxwlkximbr 5144323 ytnldydtgrwmpdw DLVIAJGAYTXVDH
18,20,1,Bhrjcwvwdt 9435498 oatwryfcjawrcng DXCVDPQBRDMNOE
